id,scan_id,dimension,score,grade,record_types_evaluated,record_types_list
25460,5092,ttl_relevance,35.714287,degraded,7,{}
25461,5093,currentness,100,excellent,5,{}
25462,5093,ttl_compliance,100,excellent,5,{}
25463,5093,completeness,33.333332,degraded,5,{}
25464,5093,source_credibility,93.75,excellent,4,{}
25465,5093,ttl_relevance,50,adequate,5,{}
23451,4691,currentness,100,excellent,5,{}
23452,4691,ttl_compliance,100,excellent,5,{}
23453,4691,completeness,33.333332,degraded,5,{}
23454,4691,source_credibility,100,excellent,4,{}
23455,4691,ttl_relevance,90,excellent,5,{}
23471,4695,currentness,100,excellent,7,{}
23472,4695,ttl_compliance,100,excellent,6,{}
23473,4695,completeness,46.666668,degraded,7,{}
23474,4695,source_credibility,95,excellent,4,{}
23475,4695,ttl_relevance,64.28571,adequate,7,{}
23501,4701,currentness,100,excellent,7,{}
23502,4701,ttl_compliance,100,excellent,6,{}
23503,4701,completeness,46.666668,degraded,7,{}
23504,4701,source_credibility,100,excellent,4,{}
23505,4701,ttl_relevance,64.28571,adequate,7,{}
23541,4709,currentness,100,excellent,6,{}
23542,4709,ttl_compliance,100,excellent,6,{}
23543,4709,completeness,40,degraded,6,{}
23544,4709,source_credibility,100,excellent,4,{}
23545,4709,ttl_relevance,25,degraded,6,{}
23546,4710,currentness,100,excellent,5,{}
23547,4710,ttl_compliance,100,excellent,5,{}
23548,4710,completeness,33.333332,degraded,5,{}
23549,4710,source_credibility,100,excellent,4,{}
23550,4710,ttl_relevance,70,adequate,5,{}
23556,4712,currentness,100,excellent,7,{}
23557,4712,ttl_compliance,100,excellent,7,{}
23558,4712,completeness,46.666668,degraded,7,{}
23559,4712,source_credibility,100,excellent,4,{}
23560,4712,ttl_relevance,28.571428,degraded,7,{}
23571,4715,currentness,100,excellent,7,{}
23572,4715,ttl_compliance,100,excellent,7,{}
23573,4715,completeness,46.666668,degraded,7,{}
23574,4715,source_credibility,100,excellent,4,{}
23575,4715,ttl_relevance,28.571428,degraded,7,{}
23576,4716,currentness,100,excellent,6,{}
23577,4716,ttl_compliance,100,excellent,6,{}
23578,4716,completeness,40,degraded,6,{}
23579,4716,source_credibility,95,excellent,4,{}
23580,4716,ttl_relevance,25,degraded,6,{}
24011,4803,currentness,100,excellent,7,{}
24012,4803,ttl_compliance,100,excellent,7,{}
24013,4803,completeness,46.666668,degraded,7,{}
24014,4803,source_credibility,100,excellent,4,{}
24015,4803,ttl_relevance,64.28571,adequate,7,{}
24016,4804,currentness,100,excellent,2,{}
24017,4804,ttl_compliance,100,excellent,2,{}
24018,4804,completeness,13.333333,stale,2,{}
24019,4804,source_credibility,100,excellent,4,{}
24020,4804,ttl_relevance,50,adequate,2,{}
24026,4806,currentness,100,excellent,5,{}
24027,4806,ttl_compliance,100,excellent,5,{}
24028,4806,completeness,33.333332,degraded,5,{}
24029,4806,source_credibility,100,excellent,4,{}
24030,4806,ttl_relevance,40,degraded,5,{}
24206,4842,currentness,100,excellent,6,{}
24207,4842,ttl_compliance,100,excellent,6,{}
24208,4842,completeness,40,degraded,6,{}
24209,4842,source_credibility,100,excellent,4,{}
24210,4842,ttl_relevance,16.666666,stale,6,{}
24346,4870,currentness,100,excellent,5,{}
24347,4870,ttl_compliance,100,excellent,5,{}
24348,4870,completeness,33.333332,degraded,5,{}
24349,4870,source_credibility,90,excellent,4,{}
24350,4870,ttl_relevance,30,degraded,5,{}
24496,4900,currentness,100,excellent,5,{}
24497,4900,ttl_compliance,100,excellent,5,{}
24498,4900,completeness,33.333332,degraded,5,{}
24499,4900,source_credibility,95,excellent,4,{}
24500,4900,ttl_relevance,20,stale,5,{}
24626,4926,currentness,100,excellent,6,{}
24627,4926,ttl_compliance,100,excellent,6,{}
24628,4926,completeness,40,degraded,6,{}
24629,4926,source_credibility,100,excellent,4,{}
24630,4926,ttl_relevance,25,degraded,6,{}
24631,4927,currentness,100,excellent,6,{}
24632,4927,ttl_compliance,100,excellent,6,{}
24633,4927,completeness,40,degraded,6,{}
24634,4927,source_credibility,100,excellent,4,{}
24635,4927,ttl_relevance,16.666666,stale,6,{}
24776,4956,currentness,100,excellent,6,{}
24777,4956,ttl_compliance,100,excellent,6,{}
24778,4956,completeness,40,degraded,6,{}
24779,4956,source_credibility,100,excellent,4,{}
24780,4956,ttl_relevance,83.333336,good,6,{}
24791,4959,currentness,100,excellent,6,{}
24792,4959,ttl_compliance,100,excellent,6,{}
24793,4959,completeness,40,degraded,6,{}
24794,4959,source_credibility,100,excellent,4,{}
24795,4959,ttl_relevance,25,degraded,6,{}
24806,4962,currentness,100,excellent,5,{}
24807,4962,ttl_compliance,100,excellent,5,{}
24808,4962,completeness,33.333332,degraded,5,{}
24809,4962,source_credibility,100,excellent,4,{}
24810,4962,ttl_relevance,50,adequate,5,{}
24816,4964,currentness,100,excellent,6,{}
24817,4964,ttl_compliance,100,excellent,6,{}
24818,4964,completeness,40,degraded,6,{}
24819,4964,source_credibility,100,excellent,4,{}
24820,4964,ttl_relevance,75,good,6,{}
24831,4967,currentness,100,excellent,6,{}
24832,4967,ttl_compliance,100,excellent,6,{}
24834,4967,completeness,40,degraded,6,{}
24836,4967,source_credibility,100,excellent,4,{}
24838,4967,ttl_relevance,25,degraded,6,{}
24861,4973,currentness,100,excellent,6,{}
24862,4973,ttl_compliance,100,excellent,6,{}
24863,4973,completeness,40,degraded,6,{}
24864,4973,source_credibility,100,excellent,4,{}
24866,4973,ttl_relevance,83.333336,good,6,{}
23456,4692,currentness,100,excellent,6,{}
23457,4692,ttl_compliance,100,excellent,5,{}
23458,4692,completeness,40,degraded,6,{}
23459,4692,source_credibility,95,excellent,4,{}
23460,4692,ttl_relevance,75,good,6,{}
23461,4693,currentness,100,excellent,5,{}
23462,4693,ttl_compliance,100,excellent,5,{}
23463,4693,completeness,33.333332,degraded,5,{}
23464,4693,source_credibility,100,excellent,4,{}
23465,4693,ttl_relevance,0,stale,5,{}
23476,4696,currentness,100,excellent,6,{}
23477,4696,ttl_compliance,100,excellent,6,{}
23478,4696,completeness,40,degraded,6,{}
23479,4696,source_credibility,100,excellent,4,{}
23480,4696,ttl_relevance,58.333332,adequate,6,{}
23481,4697,currentness,100,excellent,7,{}
23482,4697,ttl_compliance,100,excellent,6,{}
23483,4697,completeness,46.666668,degraded,7,{}
23484,4697,source_credibility,95,excellent,4,{}
23485,4697,ttl_relevance,64.28571,adequate,7,{}
23486,4698,currentness,100,excellent,6,{}
23487,4698,ttl_compliance,100,excellent,6,{}
23488,4698,completeness,40,degraded,6,{}
23489,4698,source_credibility,100,excellent,4,{}
23490,4698,ttl_relevance,25,degraded,6,{}
23491,4699,currentness,100,excellent,6,{}
23492,4699,ttl_compliance,100,excellent,5,{}
23493,4699,completeness,40,degraded,6,{}
23494,4699,source_credibility,95,excellent,4,{}
23495,4699,ttl_relevance,75,good,6,{}
23496,4700,currentness,100,excellent,6,{}
23497,4700,ttl_compliance,100,excellent,6,{}
23498,4700,completeness,40,degraded,6,{}
23499,4700,source_credibility,100,excellent,4,{}
23500,4700,ttl_relevance,66.666664,adequate,6,{}
23506,4702,currentness,100,excellent,5,{}
23507,4702,ttl_compliance,100,excellent,5,{}
23508,4702,completeness,33.333332,degraded,5,{}
23509,4702,source_credibility,100,excellent,4,{}
23510,4702,ttl_relevance,90,excellent,5,{}
23511,4703,currentness,100,excellent,6,{}
23512,4703,ttl_compliance,100,excellent,6,{}
23513,4703,completeness,40,degraded,6,{}
23514,4703,source_credibility,100,excellent,4,{}
23515,4703,ttl_relevance,66.666664,adequate,6,{}
23516,4704,currentness,100,excellent,7,{}
23517,4704,ttl_compliance,100,excellent,6,{}
23518,4704,completeness,46.666668,degraded,7,{}
23519,4704,source_credibility,100,excellent,4,{}
23520,4704,ttl_relevance,64.28571,adequate,7,{}
23521,4705,currentness,100,excellent,5,{}
23522,4705,ttl_compliance,100,excellent,5,{}
23523,4705,completeness,33.333332,degraded,5,{}
23524,4705,source_credibility,100,excellent,4,{}
23525,4705,ttl_relevance,60,adequate,5,{}
23526,4706,currentness,100,excellent,5,{}
23527,4706,ttl_compliance,100,excellent,5,{}
23528,4706,completeness,33.333332,degraded,5,{}
23529,4706,source_credibility,100,excellent,4,{}
23530,4706,ttl_relevance,70,adequate,5,{}
23531,4707,currentness,100,excellent,5,{}
23532,4707,ttl_compliance,100,excellent,5,{}
23533,4707,completeness,33.333332,degraded,5,{}
23534,4707,source_credibility,100,excellent,4,{}
23535,4707,ttl_relevance,60,adequate,5,{}
23536,4708,currentness,100,excellent,5,{}
23537,4708,ttl_compliance,100,excellent,5,{}
23538,4708,completeness,33.333332,degraded,5,{}
23539,4708,source_credibility,100,excellent,4,{}
23540,4708,ttl_relevance,70,adequate,5,{}
23551,4711,currentness,100,excellent,6,{}
23552,4711,ttl_compliance,100,excellent,6,{}
23553,4711,completeness,40,degraded,6,{}
23554,4711,source_credibility,95,excellent,4,{}
23555,4711,ttl_relevance,33.333332,degraded,6,{}
23561,4713,currentness,100,excellent,6,{}
23562,4713,ttl_compliance,100,excellent,6,{}
23563,4713,completeness,40,degraded,6,{}
23564,4713,source_credibility,100,excellent,4,{}
23565,4713,ttl_relevance,25,degraded,6,{}
23566,4714,currentness,100,excellent,8,{}
23567,4714,ttl_compliance,50,adequate,0,{}
23568,4714,completeness,46.666668,degraded,7,{}
23569,4714,source_credibility,95,excellent,4,{}
23570,4714,ttl_relevance,6.25,stale,8,{}
23581,4717,currentness,100,excellent,5,{}
23582,4717,ttl_compliance,100,excellent,5,{}
23583,4717,completeness,33.333332,degraded,5,{}
23584,4717,source_credibility,100,excellent,4,{}
23585,4717,ttl_relevance,70,adequate,5,{}
23586,4718,currentness,100,excellent,5,{}
23587,4718,ttl_compliance,100,excellent,5,{}
23588,4718,completeness,33.333332,degraded,5,{}
23589,4718,source_credibility,100,excellent,4,{}
23590,4718,ttl_relevance,40,degraded,5,{}
23591,4719,currentness,100,excellent,5,{}
23592,4719,ttl_compliance,100,excellent,5,{}
23593,4719,completeness,33.333332,degraded,5,{}
23594,4719,source_credibility,100,excellent,4,{}
23595,4719,ttl_relevance,30,degraded,5,{}
23596,4720,currentness,100,excellent,7,{}
23597,4720,ttl_compliance,100,excellent,7,{}
23598,4720,completeness,46.666668,degraded,7,{}
23599,4720,source_credibility,100,excellent,4,{}
23600,4720,ttl_relevance,35.714287,degraded,7,{}
23601,4721,currentness,100,excellent,6,{}
23602,4721,ttl_compliance,100,excellent,6,{}
23603,4721,completeness,40,degraded,6,{}
23604,4721,source_credibility,95,excellent,4,{}
23605,4721,ttl_relevance,33.333332,degraded,6,{}
23606,4722,currentness,100,excellent,8,{}
23607,4722,ttl_compliance,50,adequate,0,{}
23608,4722,completeness,46.666668,degraded,7,{}
23609,4722,source_credibility,95,excellent,4,{}
23610,4722,ttl_relevance,0,stale,8,{}
23611,4723,currentness,100,excellent,5,{}
23612,4723,ttl_compliance,100,excellent,5,{}
23613,4723,completeness,33.333332,degraded,5,{}
23614,4723,source_credibility,100,excellent,4,{}
23615,4723,ttl_relevance,50,adequate,5,{}
23626,4726,currentness,100,excellent,7,{}
23627,4726,ttl_compliance,100,excellent,7,{}
23628,4726,completeness,46.666668,degraded,7,{}
23629,4726,source_credibility,100,excellent,4,{}
23630,4726,ttl_relevance,35.714287,degraded,7,{}
23646,4730,currentness,100,excellent,8,{}
23647,4730,ttl_compliance,50,adequate,0,{}
23648,4730,completeness,46.666668,degraded,7,{}
23649,4730,source_credibility,95,excellent,4,{}
23650,4730,ttl_relevance,0,stale,8,{}
23661,4733,currentness,100,excellent,7,{}
23662,4733,ttl_compliance,100,excellent,7,{}
23663,4733,completeness,46.666668,degraded,7,{}
23664,4733,source_credibility,100,excellent,4,{}
23665,4733,ttl_relevance,28.571428,degraded,7,{}
23666,4734,currentness,100,excellent,7,{}
23667,4734,ttl_compliance,100,excellent,7,{}
23668,4734,completeness,46.666668,degraded,7,{}
23669,4734,source_credibility,100,excellent,4,{}
23670,4734,ttl_relevance,7.142857,stale,7,{}
23671,4735,currentness,100,excellent,6,{}
23672,4735,ttl_compliance,100,excellent,6,{}
23673,4735,completeness,40,degraded,6,{}
23674,4735,source_credibility,100,excellent,4,{}
23675,4735,ttl_relevance,25,degraded,6,{}
23676,4736,currentness,100,excellent,6,{}
23677,4736,ttl_compliance,100,excellent,6,{}
23678,4736,completeness,40,degraded,6,{}
23679,4736,source_credibility,100,excellent,4,{}
23680,4736,ttl_relevance,25,degraded,6,{}
23686,4738,currentness,100,excellent,3,{}
23687,4738,ttl_compliance,100,excellent,3,{}
23688,4738,completeness,20,stale,3,{}
23689,4738,source_credibility,100,excellent,4,{}
23690,4738,ttl_relevance,66.666664,adequate,3,{}
23691,4739,currentness,100,excellent,4,{}
23692,4739,ttl_compliance,100,excellent,4,{}
23693,4739,completeness,26.666666,degraded,4,{}
23694,4739,source_credibility,100,excellent,4,{}
23695,4739,ttl_relevance,37.5,degraded,4,{}
23699,4741,currentness,100,excellent,3,{}
23701,4741,ttl_compliance,100,excellent,3,{}
23703,4741,completeness,20,stale,3,{}
23704,4741,source_credibility,100,excellent,4,{}
23705,4741,ttl_relevance,50,adequate,3,{}
23706,4742,currentness,100,excellent,3,{}
23707,4742,ttl_compliance,100,excellent,3,{}
23708,4742,completeness,20,stale,3,{}
23709,4742,source_credibility,100,excellent,4,{}
23710,4742,ttl_relevance,66.666664,adequate,3,{}
23716,4744,currentness,100,excellent,4,{}
23717,4744,ttl_compliance,100,excellent,4,{}
23718,4744,completeness,26.666666,degraded,4,{}
23719,4744,source_credibility,100,excellent,4,{}
23720,4744,ttl_relevance,37.5,degraded,4,{}
24031,4807,currentness,100,excellent,5,{}
24032,4807,ttl_compliance,100,excellent,4,{}
24033,4807,completeness,33.333332,degraded,5,{}
24034,4807,source_credibility,93.75,excellent,4,{}
24035,4807,ttl_relevance,20,stale,5,{}
24211,4843,currentness,100,excellent,6,{}
24212,4843,ttl_compliance,100,excellent,6,{}
24213,4843,completeness,40,degraded,6,{}
24214,4843,source_credibility,100,excellent,4,{}
24215,4843,ttl_relevance,25,degraded,6,{}
24216,4844,currentness,100,excellent,6,{}
24217,4844,ttl_compliance,100,excellent,6,{}
24218,4844,completeness,40,degraded,6,{}
24219,4844,source_credibility,100,excellent,4,{}
24220,4844,ttl_relevance,25,degraded,6,{}
24351,4871,currentness,100,excellent,5,{}
24352,4871,ttl_compliance,100,excellent,5,{}
24353,4871,completeness,33.333332,degraded,5,{}
24354,4871,source_credibility,95,excellent,4,{}
24355,4871,ttl_relevance,30,degraded,5,{}
24356,4872,currentness,100,excellent,6,{}
24357,4872,ttl_compliance,100,excellent,6,{}
24358,4872,completeness,40,degraded,6,{}
24359,4872,source_credibility,100,excellent,4,{}
24360,4872,ttl_relevance,25,degraded,6,{}
24506,4902,currentness,100,excellent,5,{}
24507,4902,ttl_compliance,100,excellent,5,{}
24508,4902,completeness,33.333332,degraded,5,{}
24509,4902,source_credibility,100,excellent,4,{}
24510,4902,ttl_relevance,40,degraded,5,{}
24636,4928,currentness,100,excellent,7,{}
24637,4928,ttl_compliance,100,excellent,6,{}
24638,4928,completeness,46.666668,degraded,7,{}
24639,4928,source_credibility,95,excellent,4,{}
24640,4928,ttl_relevance,35.714287,degraded,7,{}
24796,4960,currentness,100,excellent,7,{}
24797,4960,ttl_compliance,100,excellent,7,{}
24798,4960,completeness,46.666668,degraded,7,{}
24799,4960,source_credibility,93.75,excellent,4,{}
24800,4960,ttl_relevance,42.857143,degraded,7,{}
24876,4976,currentness,100,excellent,6,{}
24877,4976,ttl_compliance,100,excellent,6,{}
24878,4976,completeness,40,degraded,6,{}
24879,4976,source_credibility,100,excellent,4,{}
24880,4976,ttl_relevance,25,degraded,6,{}
23616,4724,currentness,100,excellent,1,{}
23617,4724,ttl_compliance,100,excellent,1,{}
23618,4725,currentness,100,excellent,5,{}
23619,4724,completeness,6.6666665,stale,1,{}
23620,4725,ttl_compliance,100,excellent,5,{}
23621,4724,source_credibility,100,excellent,4,{}
23622,4725,completeness,33.333332,degraded,5,{}
23623,4724,ttl_relevance,50,adequate,1,{}
23624,4725,source_credibility,100,excellent,4,{}
23625,4725,ttl_relevance,40,degraded,5,{}
23656,4732,currentness,100,excellent,5,{}
23657,4732,ttl_compliance,100,excellent,5,{}
23658,4732,completeness,33.333332,degraded,5,{}
23659,4732,source_credibility,100,excellent,4,{}
23660,4732,ttl_relevance,30,degraded,5,{}
23681,4737,currentness,100,excellent,5,{}
23682,4737,ttl_compliance,100,excellent,5,{}
23683,4737,completeness,33.333332,degraded,5,{}
23684,4737,source_credibility,100,excellent,4,{}
23685,4737,ttl_relevance,40,degraded,5,{}
23711,4743,currentness,100,excellent,5,{}
23712,4743,ttl_compliance,100,excellent,5,{}
23713,4743,completeness,33.333332,degraded,5,{}
23714,4743,source_credibility,100,excellent,4,{}
23715,4743,ttl_relevance,40,degraded,5,{}
24046,4810,currentness,100,excellent,6,{}
24047,4810,ttl_compliance,100,excellent,6,{}
24048,4810,completeness,40,degraded,6,{}
24049,4810,source_credibility,95,excellent,4,{}
24050,4810,ttl_relevance,25,degraded,6,{}
24051,4811,currentness,100,excellent,7,{}
24052,4811,ttl_compliance,100,excellent,6,{}
24053,4811,completeness,46.666668,degraded,7,{}
24054,4811,source_credibility,100,excellent,4,{}
24055,4811,ttl_relevance,50,adequate,7,{}
24061,4813,currentness,100,excellent,6,{}
24062,4813,ttl_compliance,100,excellent,6,{}
24063,4813,completeness,40,degraded,6,{}
24064,4813,source_credibility,95,excellent,4,{}
24065,4813,ttl_relevance,25,degraded,6,{}
24071,4815,currentness,100,excellent,4,{}
24072,4815,ttl_compliance,100,excellent,4,{}
24073,4815,completeness,26.666666,degraded,4,{}
24074,4815,source_credibility,100,excellent,4,{}
24075,4815,ttl_relevance,50,adequate,4,{}
24081,4817,currentness,100,excellent,6,{}
24082,4817,ttl_compliance,100,excellent,6,{}
24083,4817,completeness,40,degraded,6,{}
24084,4817,source_credibility,93.75,excellent,4,{}
24085,4817,ttl_relevance,25,degraded,6,{}
24091,4819,currentness,100,excellent,7,{}
24092,4819,ttl_compliance,100,excellent,6,{}
24093,4819,completeness,46.666668,degraded,7,{}
24094,4819,source_credibility,100,excellent,4,{}
24095,4819,ttl_relevance,50,adequate,7,{}
24221,4845,currentness,100,excellent,5,{}
24222,4845,ttl_compliance,100,excellent,5,{}
24223,4845,completeness,33.333332,degraded,5,{}
24224,4845,source_credibility,100,excellent,4,{}
24225,4845,ttl_relevance,40,degraded,5,{}
24361,4873,currentness,100,excellent,3,{}
24362,4873,ttl_compliance,100,excellent,3,{}
24363,4873,completeness,20,stale,3,{}
24364,4873,source_credibility,100,excellent,4,{}
24365,4873,ttl_relevance,66.666664,adequate,3,{}
24366,4874,currentness,100,excellent,3,{}
24367,4874,ttl_compliance,100,excellent,3,{}
24368,4874,completeness,20,stale,3,{}
24369,4874,source_credibility,100,excellent,4,{}
24370,4874,ttl_relevance,66.666664,adequate,3,{}
24381,4877,currentness,100,excellent,5,{}
24382,4877,ttl_compliance,100,excellent,5,{}
24383,4877,completeness,33.333332,degraded,5,{}
24384,4877,source_credibility,100,excellent,4,{}
24385,4877,ttl_relevance,70,adequate,5,{}
